SurveyId,AmazonIdentifier,AssignmentId,DurationInSeconds,StartTime,CompletionTime,ApprovalStatus,AmountPaid,AmountBonused,Estimated CloudResearch Fee,Actual Completion Code,,Gender,GenderConsistency,Feedback
407864,A27GW8N1O91SEJ,36W0OB37HXOQ2PY11RGFG703TG2ZHT,2383,3/8/2023 3:31:38 PM,3/8/2023 4:11:21 PM,Approved,7.00,2.37,1.020000,49771,,Female,100.00 %,
407864,AAC9DJ81ZXUE7,3N8OEVH1FS0OV26H3V0OKIQ0LY8OOZ,4424,3/8/2023 2:58:34 PM,3/8/2023 4:12:18 PM,Approved,7.00,1.93,1.020000,69522,,,,
407864,A1RQMCQ3LMIGEK,3NLZY2D53QZJATG05GC0H6H65UTLQV,1896,3/8/2023 3:46:14 PM,3/8/2023 4:17:50 PM,Approved,7.00,2.46,1.020000,28927,,Female,100.00 %,
407864,A3MVA6ZU3X4QTH,3G0WWMR1UWU9YTJLHTSFUYLVAPTQN2,2042,3/8/2023 3:45:02 PM,3/8/2023 4:19:04 PM,Approved,7.00,2.66,1.020000,63287,,Female,100.00 %,
407864,A117VZ2MD7KNAI,3Q5C1WP23NBHR0TYSE6EZGD1BS115S,2699,3/8/2023 3:36:27 PM,3/8/2023 4:21:26 PM,Approved,7.00,5.00,1.020000,50168,,Female,100.00 %,
407864,A1WW22TG79S8F,3TYCR1GOTDTSOLHRSCVD8ZTAAX6ZLV,5082,3/8/2023 2:59:20 PM,3/8/2023 4:24:02 PM,Approved,7.00,2.97,1.020000,30718,,Male,100.00 %,
407864,A2ISMPE4XV2HQ9,3NXNZ5RS1B7E39ACKK04C69G0AL79N,2024,3/8/2023 3:52:59 PM,3/8/2023 4:26:43 PM,Approved,7.00,2.34,1.020000,45431,,Female,100.00 %,
407864,A1A9XKNBCWVXDI,3IRIK4HM3BUXX73ADU538IASBKSC6Y,5725,3/8/2023 2:52:08 PM,3/8/2023 4:27:33 PM,Approved,7.00,2.05,1.020000,72366,,Female,100.00 %,
407864,A39Q9TR6824QMR,3S4AW7T80CSCLOT27J5NE3G192C4LX,2410,3/8/2023 3:49:24 PM,3/8/2023 4:29:34 PM,Approved,7.00,4.13,1.020000,13758,,Male,100.00 %,
407864,A2WXZL2CB67AJH,3QXNC7EIPJ50LYASZLFVXRZTSWF09G,2342,3/8/2023 3:53:26 PM,3/8/2023 4:32:28 PM,Approved,7.00,3.65,1.020000,65795,,Male,100.00 %,
407864,A2F5PPSONODLTM,3I2PTA7R3U48QNYIKG0Z264RGT8QKF,6968,3/8/2023 2:37:36 PM,3/8/2023 4:33:44 PM,Approved,7.00,2.55,1.020000,83394,,Female,100.00 %,
407864,A2KCJ4SQQG6QVQ,39DD6S19JQLEIF7ZBQ89V43Q10FZEI,1956,3/8/2023 4:01:59 PM,3/8/2023 4:34:35 PM,Approved,7.00,2.50,1.020000,33096,,Female,100.00 %,
407864,ACRWPI9M4PQZK,3VE8AYVF8N7R4X68XBS202RMESMF8A,2600,3/8/2023 3:51:32 PM,3/8/2023 4:34:52 PM,Approved,7.00,2.99,1.020000,95117,,Female,100.00 %,
407864,AKOAKQ1J9B9ET,3TDXMTX3CC4OAAPA541PJL8NOPC6IU,6187,3/8/2023 2:52:42 PM,3/8/2023 4:35:49 PM,Approved,7.00,2.51,1.020000,60944,,Male,100.00 %,
407864,A4CHVZXH1SW6J,3IRIK4HM3BUXX73ADU538IASBKRC6X,6692,3/8/2023 2:46:07 PM,3/8/2023 4:37:39 PM,Approved,7.00,2.47,1.020000,88481,,,,
407864,A28ZJMFJ91NYTB,3S4AW7T80CSCLOT27J5NE3G192CL4E,2651,3/8/2023 3:53:57 PM,3/8/2023 4:38:08 PM,Approved,7.00,2.55,1.020000,21919,,Male,100.00 %,
407864,A3BX9C1WRT7M4V,31N2WW6R9S053002LUX69LJBY6W3F8,1861,3/8/2023 4:08:46 PM,3/8/2023 4:39:47 PM,Approved,7.00,2.60,1.020000,72105,,Female,100.00 %,
407864,AFJCZCUN22RQY,3ZSANO2JCGH9NHLHB9Y7HTRNQMTFSA,2824,3/8/2023 3:52:58 PM,3/8/2023 4:40:02 PM,Approved,7.00,2.21,1.020000,13492,,Female,100.00 %,
407864,A3KK5FKG3L0Q66,33PPO7FECWPNVJ4PFR93PRIF5BDDI7,1886,3/8/2023 4:09:35 PM,3/8/2023 4:41:01 PM,Approved,7.00,3.45,1.020000,34952,,Female,100.00 %,
407864,AIG5L6EADO94R,3A7Y0R2P2PYXO0TCO9VFVZ07Y8DXJ4,2312,3/8/2023 4:04:44 PM,3/8/2023 4:43:16 PM,Approved,7.00,3.79,1.020000,69285,,Female,100.00 %,
407864,A2OXW72TD1X8SX,3W8CV64QJ39BWYGOXTMG3JYAEDJH91,1942,3/8/2023 4:11:08 PM,3/8/2023 4:43:30 PM,Approved,7.00,2.60,1.020000,20035,,Female,100.00 %,
407864,A21PJS2V06OJRE,3TMFV4NEP9OTFJS3N0224QDM9VA8WZ,4047,3/8/2023 3:36:40 PM,3/8/2023 4:44:07 PM,Approved,7.00,2.42,1.020000,62116,,Female,100.00 %,
407864,A1SBWRA0JBEFIM,3ZOTGHDK5JL3TUYAACHX4N01INJOS4,3470,3/8/2023 3:47:19 PM,3/8/2023 4:45:09 PM,Approved,7.00,2.66,1.020000,53606,,,,
407864,ALUUZZUZ1EFJC,3B2X28YI3XPEN2B4ZU98XY4ATZYB6W,5810,3/8/2023 3:09:25 PM,3/8/2023 4:46:15 PM,Approved,7.00,2.18,1.020000,50389,,Female,100.00 %,
407864,AF9F11XKV22RA,3BDCF01OGY4SJV7MWQTUUSK843DLY1,2105,3/8/2023 4:11:10 PM,3/8/2023 4:46:15 PM,Approved,7.00,2.35,1.020000,98508,,Female,100.00 %,
407864,A31A1PVXLJBISZ,3PDJHANYK6QOEFEQZMJ4J978OCV6HZ,7738,3/8/2023 2:39:41 PM,3/8/2023 4:48:39 PM,Approved,7.00,5.00,1.020000,32857,,,,
407864,A2HYFMPSZCTLFO,3IX2EGZR7CTDR470FAPN6HEJXRUJRW,2063,3/8/2023 4:17:29 PM,3/8/2023 4:51:52 PM,Approved,7.00,2.42,1.020000,72801,,,,
407864,A2YMU9EGUA4F2H,32XVDSJFP07MOSW03HNEL1YSPT9M2O,1994,3/8/2023 4:19:44 PM,3/8/2023 4:52:58 PM,Approved,7.00,3.21,1.020000,17156,,Male,100.00 %,
407864,A11JC9IZ7WY72T,3KV0LJBBH3V3SCDLI72FM9601LLRM4,3967,3/8/2023 3:46:52 PM,3/8/2023 4:52:59 PM,Approved,7.00,4.29,1.020000,34748,,Male,100.00 %,
407864,A1UU0TO3YEKC3O,3NG53N1RLWT3VAV2BEO7CW5QGYCP8Q,1958,3/8/2023 4:21:03 PM,3/8/2023 4:53:41 PM,Approved,7.00,2.42,1.020000,22620,,,,
407864,A16GI3E8SV3QXL,3KV0LJBBH3V3SCDLI72FM9601K3MRF,9010,3/8/2023 2:28:52 PM,3/8/2023 4:59:02 PM,Approved,7.00,5.00,1.020000,28067,,Female,100.00 %,
407864,A1IDW05B60F5RQ,3Z4XG4ZF49184JXTX5YO69RTIXLX8M,2210,3/8/2023 4:22:40 PM,3/8/2023 4:59:30 PM,Approved,7.00,2.71,1.020000,83448,,Female,100.00 %,
407864,AUWQ4PWHPZ7C5,3LQ8PUHQFM247Z9R1NSTGCXDX38HIM,1839,3/8/2023 4:35:27 PM,3/8/2023 5:06:06 PM,Approved,7.00,3.42,1.020000,72200,,Female,100.00 %,
407864,A1QGK635OUFV73,3MAOD8E57RKT7QKX37N7O6HO7SLXNB,1804,3/8/2023 4:37:17 PM,3/8/2023 5:07:21 PM,Approved,7.00,2.41,1.020000,62024,,Female,100.00 %,
407864,AL4MHSTTFXGN6,3AQF3RZ559S40JNK4WV4GOVV8XT6FC,5798,3/8/2023 3:31:03 PM,3/8/2023 5:07:41 PM,Approved,7.00,5.00,1.020000,32396,,Male,100.00 %,
407864,A2E1ONJ1LF5AL6,3JC6VJ2SACTDLO6YOXZ7AH64FMCA5U,2482,3/8/2023 4:28:05 PM,3/8/2023 5:09:27 PM,Approved,7.00,2.27,1.020000,44557,,Male,100.00 %,
407864,A3ACVXKFPNS5L3,3OSWBBLG1F7KLETKED94S15UTOJXDT,2189,3/8/2023 4:36:03 PM,3/8/2023 5:12:32 PM,Approved,7.00,5.00,1.020000,84021,,Female,100.00 %,
407864,A2BPL7X16VJLBZ,3RJSC4XJ114HKB8GWV2ELBUR60105U,2020,3/8/2023 4:40:10 PM,3/8/2023 5:13:50 PM,Approved,7.00,4.03,1.020000,12748,,Male,100.00 %,
407864,A3R6YLJH693J33,3SLE99ER0ONGBCVF1Z6JUWX5Y3VZBB,6967,3/8/2023 3:18:21 PM,3/8/2023 5:14:28 PM,Approved,7.00,1.69,1.020000,75693,,Female,100.00 %,
407864,A1A6UVH1CCP8CD,3U0SRXB7CEF9AUYLU8HFZOV06B0RN9,2496,3/8/2023 4:36:36 PM,3/8/2023 5:18:12 PM,Approved,7.00,3.07,1.020000,91171,,Female,100.00 %,
407864,A2UB4DIAFXKIKU,34Z02EIMITNJ5DJ6XRKCOR05M3N0TL,2104,3/8/2023 4:43:42 PM,3/8/2023 5:18:46 PM,Approved,7.00,2.56,1.020000,80773,,Male,100.00 %,
407864,A2WJ1KQW2UBTG6,3RGU30DZTBIMUOU8A2T6KIK9R4LJMY,8346,3/8/2023 3:02:19 PM,3/8/2023 5:21:25 PM,Approved,7.00,3.36,1.020000,39791,,,,
407864,A2XVL0RNQMWI17,37C0GNLMHGD72Z9ODQ0ESOSAWKL6D9,2212,3/8/2023 4:45:25 PM,3/8/2023 5:22:17 PM,Approved,7.00,3.28,1.020000,62393,,Female,100.00 %,
407864,A22QFNF1UTBK0H,33CID571053R3SAY75044YOVV2B3L6,7386,3/8/2023 3:19:19 PM,3/8/2023 5:22:25 PM,Approved,7.00,2.55,1.020000,43279,,Female,100.00 %,
407864,A2U4MJ6TG6AYAH,3EFVCAY5L4J79ZS4G1JNF0JE7Z8J8M,2232,3/8/2023 4:47:35 PM,3/8/2023 5:24:47 PM,Approved,7.00,2.55,1.020000,72634,,Female,100.00 %,
407864,A1B1QLHLKP7JXB,3F6HPJW4JEAIT4QE7JT1UZ0JNVQ2WY,2076,3/8/2023 4:52:18 PM,3/8/2023 5:26:54 PM,Approved,7.00,4.13,1.020000,52846,,Female,100.00 %,
407864,A1F22YDRUUIZS7,3CP1TO84PUBOGLBUBI6S4ZN63YM52K,2259,3/8/2023 4:50:57 PM,3/8/2023 5:28:36 PM,Approved,7.00,2.40,1.020000,57108,,Male,100.00 %,
407864,A9IPS119WDP0A,3CN4LGXD5YYWLN01QYUD8BIXIHLY4O,2278,3/8/2023 4:50:42 PM,3/8/2023 5:28:40 PM,Approved,7.00,4.26,1.020000,86992,,Female,100.00 %,
407864,A33VDXLUWFE3H8,36WLNQG780KI0H4J5CS69MWNAXYEBW,2465,3/8/2023 4:56:18 PM,3/8/2023 5:37:23 PM,Approved,7.00,2.80,1.020000,76478,,Male,100.00 %,
407864,A1XXZVJ6VYD7RH,3N4BPTXIO920IG5Z1PK4C71GJFXUK9,5527,3/8/2023 4:15:45 PM,3/8/2023 5:47:52 PM,Approved,7.00,2.17,1.020000,37243,,Male,100.00 %,
407864,A2GJBE6D4GIADZ,39OWYR0EPL16J3XQAFQWZFFO77NYF5,8150,3/8/2023 3:37:16 PM,3/8/2023 5:53:06 PM,Approved,7.00,2.59,1.020000,38005,,,,
407864,A30IUAKVXE0SL,3LEP4MGT3HAD8BQJ9HHM34E2ALQDBV,7890,3/8/2023 3:43:05 PM,3/8/2023 5:54:35 PM,Approved,7.00,2.26,1.020000,83798,,Male,100.00 %,
407864,A1OSTEG39UZMM5,3N1FSUEFL6ATNC5AU27ZVQ8W0TJ4DQ,2050,3/8/2023 5:33:42 PM,3/8/2023 6:07:52 PM,Approved,7.00,2.69,1.020000,19149,,Female,100.00 %,
407864,A17ZRK7P5TFAKK,3SLE99ER0ONGBCVF1Z6JUWX5Y3BBZ3,2272,3/8/2023 5:38:22 PM,3/8/2023 6:16:14 PM,Approved,7.00,2.94,1.020000,79389,,Male,100.00 %,
407864,A3FA0317CWC85J,3XC1O3LBOTWW298SMK6VMBSTP15TLU,1841,3/8/2023 5:51:43 PM,3/8/2023 6:22:24 PM,Approved,7.00,3.06,1.020000,16175,,,,
407864,A2GVK5NQTY5GSC,3A4TN5196LSDUWNR9DW759ZIKYMCHD,9446,3/8/2023 4:05:25 PM,3/8/2023 6:42:51 PM,Approved,7.00,3.67,1.020000,59068,,Female,100.00 %,
407864,A1DSBBRZR3LWXP,3TDXMTX3CC4OAAPA541PJL8NOPI6I0,13433,3/8/2023 3:03:45 PM,3/8/2023 6:47:38 PM,Approved,7.00,2.37,1.020000,64533,,Female,100.00 %,
407864,A3T91EJF3TS4F,37Z929RLGAIJ6M3I6T3WYX6OHWNTSK,2381,3/8/2023 6:32:28 PM,3/8/2023 7:12:09 PM,Approved,7.00,2.47,1.020000,45398,,Female,100.00 %,
407864,ARILOCTMESN64,308XBLVESJE79L9ORIC68TV6PN6BRQ,1950,3/8/2023 6:42:34 PM,3/8/2023 7:15:04 PM,Approved,7.00,2.54,1.020000,45495,,Female,100.00 %,
407864,A37XLP9L2ITWGD,3TPWUS5F8ABVRMIG4CI76C95ZNKCW0,2725,3/8/2023 6:34:54 PM,3/8/2023 7:20:19 PM,Approved,7.00,2.84,1.020000,87385,,Female,100.00 %,
407864,A2V5BVTSQXFQ46,333U7HK6IAPJQUOVX9U31SXFIRMJDB,3439,3/8/2023 6:31:15 PM,3/8/2023 7:28:34 PM,Approved,7.00,3.57,1.020000,99046,,Male,100.00 %,
407864,A3G7QQTQIKYI2O,3NXNZ5RS1B7E39ACKK04C69G0AM97Q,13263,3/8/2023 3:55:17 PM,3/8/2023 7:36:20 PM,Approved,7.00,2.39,1.020000,59955,,Female,100.00 %,
407864,AP7J9TDQAHP46,3QJOXOW4XK1EJ88GW1IFN27HMXQEMB,2922,3/8/2023 7:10:49 PM,3/8/2023 7:59:31 PM,Approved,7.00,1.98,1.020000,22709,,Female,100.00 %,
